0.0076655145	0.06740317	0.020675346	-0.068574734	0.005332821	0.08447617	-0.0036620337	0.01865535	0.056893498	0.08169714	0.034865722	0.030529352	0.058147553	-0.025228618	-0.05831546	0.01229768
-0.029791981	0.062435895	0.0057253004	-0.0048281746	-0.040682394	0.103396066	0.051384572	-0.03428944	0.063843295	0.0645778	-0.058131825	0.03607464	0.015843546	-0.039108798	-0.04619092	0.010130808
0.01786906	0.030612543	-0.058370244	0.0015034089	-0.087422684	0.048248004	-0.03160352	0.020601446	0.13767646	0.06447935	-0.00203716	0.015114911	0.07321345	-0.023988564	-0.02624266	0.028523486
-0.011483065	0.018869812	0.0019695773	-0.0061485227	0.020028464	0.035495296	0.038288463	0.026569054	0.0882664	0.02785323	0.04167869	0.07255128	0.001871401	0.052819494	-0.05616967	0.022474604
-0.05844483	0.036613915	-0.014801305	-0.0072699157	-0.020957042	-0.02414929	0.052191403	-0.007121689	0.08818676	0.026280614	0.039454777	0.030851092	0.034762315	-0.039482966	-0.033774532	0.043464046
0.018355688	0.03715227	-0.058400232	-0.031392876	-0.009809787	0.075395435	0.0463678	-0.0053927368	0.026123509	0.01565095	0.036077272	0.10825168	0.023787472	-0.015912233	-0.027464312	0.0625153
0.0013569753	0.036957998	0.029658396	-0.069537394	-0.061881945	0.052552305	-0.01378212	-0.0072493856	0.13500364	0.1626649	0.004446869	-0.035760842	-0.0133807445	0.0044455454	-0.0738306	0.057080846
0.03233478	-0.003954054	-0.008862291	-0.06951742	-0.01947393	0.1069077	0.038751952	0.03035222	0.037935123	0.030714951	0.021502836	0.010186681	0.033794515	-0.005646578	-0.03068707	0.054642595
0.047089305	-0.035981487	-0.025400432	-0.028602118	-0.036701236	0.12912033	0.048007503	-0.006306301	0.07731638	0.0259589	0.038912524	0.0153882075	0.036326922	-0.01063614	-0.058524925	-0.008060437
0.05826862	3.228026e-05	0.015806412	0.0034154323	-0.038441032	0.06417143	0.036552384	-0.030020978	0.13321577	0.027661413	-0.024183009	-0.030663216	0.071902625	0.037238736	-0.07938495	-0.0075409766
-0.022760067	0.0033567378	-0.012283759	-0.028630452	0.0062762084	0.060757607	-0.014630675	0.056320835	0.11546414	0.107052274	0.00036939135	0.12877329	0.004650648	0.0054322435	0.0066030677	-0.033172525
0.00039417963	0.008475565	-0.022077244	-0.099085554	0.06383609	-0.010345724	0.020491337	0.003973572	0.11974615	0.070901446	0.024156915	0.054873623	-0.013371352	-0.03972328	-0.05929129	-0.07303797
-0.009074968	0.010767021	-0.0541859	0.008629417	0.030135391	0.061656903	0.00059867435	-0.014626529	0.056750555	-0.033672586	-0.020620791	0.05039738	0.032446932	-0.026815452	0.016655773	0.074697785
0.0076428372	0.016328817	-0.01578267	0.036821146	-0.02623814	0.07680955	0.06055891	0.04434155	-0.061195426	0.17298397	-0.0013687703	-0.063589886	0.051915035	-0.07324903	0.010650623	0.056604393
-0.11509447	-0.0349126	0.050844595	-0.021931075	-0.0016751227	-0.030970968	-0.0378642	-0.06839749	0.057130463	-0.0268521	0.013078432	0.0071276785	0.036549795	0.04988901	0.009546571	-0.02973557
0.03315856	0.05348667	-0.029713513	-0.03393087	0.028209481	0.04451315	0.081022196	-0.043556746	0.07511465	0.082031146	0.026045207	-0.030433698	0.02980804	0.002554115	-0.017988456	-0.05777415
0.059784345	0.054593883	0.117813006	0.019043915	0.03975541	0.08316248	-0.0011025269	-0.011253461	0.059122454	-0.020750646	-0.0006528769	0.025671637	0.037609987	0.045902114	0.043618947	0.020743178
-0.025321154	0.05573791	0.07908696	-0.016928116	-0.05034198	-0.032309853	0.11664046	-0.060284052	0.07646019	0.07391249	0.031710103	0.0040589934	0.08690682	-0.038817022	-0.0102385795	-0.012560152
-0.08779138	0.1128156	0.01996863	-0.07697593	-0.123264864	0.06854961	0.061146546	-0.030834042	0.03712306	0.007945568	0.028214952	0.013349862	-0.021591157	0.026515728	-0.034347046	0.04515779
-0.0038567889	-0.016755164	-0.021141503	-0.10611432	-0.03851807	-0.07839896	0.034196306	-0.07808788	0.09132452	0.023987433	-0.014591443	-0.030325623	0.04290421	0.02606101	-0.07244942	0.057565615
0.029278481	-0.017776003	-0.026086077	-0.038110085	0.009935777	0.07767331	-0.038691342	0.011245009	0.038417406	0.048209667	0.05262558	0.05993931	0.07702054	-0.07229789	0.0032412054	0.047861572
-0.016743338	0.053638365	0.041388538	-0.07102659	-0.04359586	0.1337475	0.022477992	0.042086817	0.088128425	-0.013834074	-0.024469461	0.055887084	0.0676845	-0.0211122	-0.03968142	0.062185004
-0.02040182	0.08541298	0.072750084	0.037744526	-0.07891054	-0.011946994	0.021744018	-0.008962604	0.08418343	-0.012242532	-0.007700197	0.13344231	0.08375457	0.10513365	-0.09940989	-0.054913834
-0.01287925	0.105961144	0.06812633	-0.06257586	-0.027132994	-0.0025479365	0.060705688	0.02600257	-0.012608374	0.051824186	-0.017040117	0.01803249	0.0063202796	-0.13808958	-0.020733707	0.04028226
0.04752171	-0.008916719	0.04669448	0.013203482	0.036147982	0.105468564	-0.018641952	-0.04146498	0.10653585	0.015778188	0.050311428	0.010763544	-0.062091444	0.049842678	0.040018357	0.082366586
-0.06943883	0.043110482	0.003955397	-0.06074993	-0.05749396	0.081054345	-0.03957296	-0.05050944	0.04839858	0.015830908	0.009503614	-0.008167927	0.040394038	0.114358574	0.032488022	0.117615156
0.12088877	0.047918595	-0.117251255	0.036804486	-0.0062340987	0.04839729	0.007820526	0.014136832	0.020622466	0.030239407	0.068011604	0.012246954	0.026331622	0.06414324	0.044385836	0.012397404
-0.027781194	0.042876802	-0.08546982	0.058292557	-0.032060754	0.04986345	0.08140012	0.024647517	0.06704716	0.07389481	0.040034506	-0.019563448	-0.029921673	-0.039860208	0.06861517	-0.022899099
0.021515641	0.08047751	-0.06633246	0.00069303723	0.045276195	0.09866966	0.0023312862	0.036741816	0.008187502	-0.04002391	0.074766114	0.08463435	-0.01364347	-0.05874069	-0.03687988	0.028911902
0.021941174	0.004567286	0.0570125	0.01921821	0.022097249	0.032665364	-0.0015775005	-0.007522848	0.08934933	-0.03922559	0.04185804	0.005463224	-0.04684858	-0.04836818	-0.040665295	-0.057095114
-0.10482402	-0.036857333	-0.0007858031	0.035057656	0.029184582	0.013166725	0.07689687	0.022540474	0.07351571	0.05925194	0.015114371	0.032972284	0.07761327	-0.03455936	-0.01850986	-0.033510655
0.028805796	0.0029840772	0.0061667175	-0.052384373	-0.00029514686	0.034434166	0.052274168	-0.0016473753	0.0062318207	0.030371664	-0.012409254	-0.024782032	-0.034613125	-0.06753399	-0.042894635	0.03750417
-0.002230785	-0.0027146742	0.08702436	-0.037197758	-0.06328524	0.21282926	0.016910812	0.004936379	0.066275015	0.072316386	-0.016670337	0.011995623	0.0011653159	-0.023245014	0.05766983	-0.076296456
-0.04856907	0.036141153	-0.017897472	-0.031067278	-0.0054373783	0.046701286	0.024230396	0.0062793405	-0.039524924	-0.042747065	0.04508068	-0.02169946	0.019410565	0.0043257917	-0.0048464676	-0.0020024988
0.051498163	0.067416176	0.057559635	-0.13851193	0.010545685	-0.020252379	0.044500437	0.05618561	0.095089905	-0.09335225	-0.0217775	-0.008205325	-0.07626782	0.07540199	0.03607128	0.050174646
0.0045406125	0.105860546	-0.048104826	0.024873521	-0.018571325	0.028624156	-0.050484885	0.01600785	0.060174014	0.009365982	0.048105072	0.004711567	0.046121422	0.081889965	-0.1410766	0.07303283
0.05769379	-0.030677577	0.024927322	-0.025947604	-0.0355251	0.008239766	-0.008489813	0.022511441	-0.09667628	0.0360602	0.09771103	0.020748528	-0.08289425	0.014858473	-0.106213935	-0.09537171
-0.070908666	-0.0233053	-0.0388612	0.03792839	-0.084945396	0.03706443	-0.010711255	-0.06499585	0.14916788	-0.008474708	0.042810097	-0.13393529	0.08672001	-0.01638739	0.01000307	0.040582858
-0.036735304	-0.026825922	0.031683575	-0.011818914	0.056585897	0.0018262956	0.048531953	0.00092183147	0.057004705	0.062061626	-0.043005552	0.009500752	0.0058374843	0.0021640658	-0.02652853	-0.019742168
0.025799712	0.036000837	0.049762987	-0.09897816	0.032531783	0.022691794	0.024570134	-0.002624118	0.061184283	-0.011286659	-0.015793622	0.052349847	-0.01848895	0.06257285	0.0014632451	-0.008887635
-0.0012662347	-0.10239491	-0.07127871	-0.08949407	-0.005064516	0.08301684	0.027819002	0.08378897	0.05784579	-0.057348397	-0.0075982916	-0.044110276	0.03948729	-0.080171965	-0.038991153	-0.07105055
0.025182148	-0.07437359	0.057934944	-0.05389179	-0.056243513	0.039596535	0.17622612	0.07702436	0.046558436	-0.08380688	-0.056850974	0.024924822	0.07488022	0.053171974	-0.0023408472	0.09667326
-0.069696955	-0.08344486	-0.07977362	-0.009836989	-0.009172577	0.08488321	0.1106244	-0.0019657016	-0.013073866	0.03143534	0.058469456	-0.06765154	0.09661713	-0.103612445	0.023397781	0.038560003
-0.01434532	-0.0007001393	0.006938431	-0.065191805	0.05026063	0.08042873	0.015839094	-0.05166068	0.16227102	0.057780337	0.09062897	-0.0053454787	0.057532895	-0.05613463	-0.030529542	-0.04058261
-0.029256716	-0.016520157	-0.024275396	-0.04953012	0.005778069	0.01413616	-0.04997238	-0.020751165	-0.09918668	0.05877172	-0.032014724	-0.07426975	0.10887617	0.03799441	-0.022224965	-0.0153667275
-0.07703309	0.06446862	-0.06974049	-0.023223039	-0.03120366	-0.018540611	0.05098755	-0.03227052	0.019758467	-0.06887485	0.017588137	0.0040132036	0.03607314	-0.13436194	0.00469787	0.061296973
-0.012296354	-0.010341678	0.06414962	0.024722692	-0.026461048	-0.07328117	0.0007270769	-0.042548012	0.016403377	-0.02543143	0.07142454	0.09028345	0.10175054	0.024379855	-0.027840115	0.036682863
0.030550165	-0.015924573	0.044406567	-0.027393797	0.048590645	0.053466894	-0.06711937	-0.0051698457	0.113769405	0.12021405	0.012704844	0.021914715	0.06255154	-0.009733661	-0.017270505	0.0519693
-0.050296996	0.12498159	-0.0058221156	-0.01883522	0.015376149	0.023826811	0.080213375	0.040730957	0.08250262	-0.06916589	0.0035415625	0.0037660454	-0.03381406	-0.021859612	0.013298067	0.06613246
-0.060322937	0.025039777	0.0296291	0.005970221	-0.004704783	0.08390599	0.09092007	-0.07397278	-0.019011037	-0.12873396	-0.012760948	8.52161e-05	0.05047072	0.07876439	0.028093955	-0.024634484
-0.0141785545	0.02708094	-0.14731689	0.022408776	0.0189218	-0.06929152	-0.05205645	-0.0147177605	-0.040205576	0.084561594	-0.091162056	0.057845797	0.08634048	0.0261597	-0.018628772	0.10123889
0.009298298	-0.06256838	0.012919516	-0.05151812	-0.05057923	0.0883538	0.0061331573	-0.11458528	0.019974263	0.117542624	-0.058553513	0.095119916	-0.0846351	0.07212417	-0.05435419	-0.054501694
0.033337545	-0.008552767	0.078736484	-0.04720412	-0.09457134	0.012809125	-0.009370575	0.06693136	0.15018211	0.094957724	-0.0014619346	0.10109873	0.0024729613	0.0509113	-0.02868927	0.01895451
0.03873848	0.1283809	0.032052953	0.03499879	-0.06482049	-0.07083577	-0.013643255	-0.04663616	0.06562022	0.027157705	-0.072901934	0.11489551	0.06670839	0.055182833	-0.017098451	-0.06435162
0.06986619	0.03182648	0.037260607	0.035742182	-0.04745056	-0.002617855	-0.011727688	-0.026755542	0.008628139	-0.017045774	-0.00406234	0.085323334	0.12101008	-0.009167527	-0.050998185	0.035800446
-0.046089265	-0.04205124	-0.06633127	-0.055169433	-0.024183232	0.006225145	0.011763221	-0.0109802885	-0.0015189829	-0.073024936	-0.008895689	0.044670913	0.08851498	0.036823746	-0.07167025	0.0146590825
-0.017314008	0.08547992	0.09776736	0.06754097	-0.06117665	-0.035543595	0.10479227	0.003983722	0.019376602	0.011869318	0.024225766	0.035393197	0.06728	0.004906469	-0.12013889	0.026339516
-0.046263296	-0.058469363	-0.014345352	-0.076127514	-0.031406946	0.14446202	0.043920707	0.0057022115	0.1411857	0.04000951	-0.060005113	-0.050165907	0.033246044	-0.06448991	0.085322715	0.048934255
0.09819112	-0.108727045	-0.00082607265	0.020342425	0.047864333	0.09850878	-0.11124278	-0.039334122	-0.12718673	-0.0080906255	0.047672343	-0.14056511	0.025446061	0.077221245	-0.11790416	0.04247804
0.05118798	0.008376614	0.096995406	0.022105776	-0.0991065	0.066238604	0.009243046	-0.0045665656	-0.0064395233	0.045337748	-0.14697918	0.034670807	0.011482508	0.028918108	-0.07309038	-0.0752122
-0.06574479	-0.027292669	0.16000561	-0.09951832	0.064831644	0.03909982	0.15877126	0.10467903	0.08450937	0.075136915	0.041406803	-0.050911356	0.12994817	-0.15907	-0.037442174	0.0896856
-0.0787543	0.021141443	0.068809375	-0.06119621	-0.0070599425	0.051448863	0.10714085	0.07668867	0.076734886	0.012433232	0.060221333	-0.0055113947	-0.041103616	-0.13631976	-0.07969614	0.051543847
0.028035972	-0.14107639	0.104443245	0.012419935	-0.04957218	0.05885559	-0.09224186	-0.03294624	0.12881735	-0.08495458	-0.046387296	-0.073630035	0.0397357	0.012142572	-0.027632514	0.05163437
-0.09094103	0.07707809	0.08526733	-0.06912768	0.09166764	0.009561511	0.14040571	-0.0071039237	-0.0061862227	0.052018777	0.14578938	0.049374934	0.025805438	-0.08062539	-0.07780895	-0.017360443
-0.07381992	0.011937893	-0.024501901	0.0206632	-0.0037443393	-0.079187244	0.0071162814	0.033302497	0.036789186	0.013150432	-0.061261963	-0.014689334	0.04240455	-0.03519252	0.011107381	0.038272154
0.03673419	0.032949198	0.03534738	-0.037457474	-0.03552865	-0.058071695	-0.006576997	-0.05494993	0.030164696	0.02893465	-0.043526884	0.019024113	0.045622382	0.021208191	0.020688742	0.09894543
-0.0061099003	0.05823794	-0.01873266	0.012058594	0.055072777	-0.0072092814	0.015178892	0.15653229	0.14763895	-0.030787222	0.0041679298	-0.064458705	-0.0003644036	-0.06668736	0.09229111	-0.03507501
0.011972717	-0.019689279	-0.14687441	0.013305058	-0.0015937526	0.014521788	0.04462372	0.050554246	0.06385478	0.01649498	-0.033042345	0.080250956	-0.07239229	-0.06943585	0.0045379587	-0.021723598
-0.0085893525	0.09163329	0.015513355	-0.015743628	0.08231707	0.026291942	-0.06848451	-0.015097485	0.052728895	0.05287271	-0.067963645	0.086488925	0.008495181	0.09210893	0.0321567	-0.061825007
-0.09284997	0.117771745	-0.048232175	-0.00011992887	-0.056236792	0.08153883	0.0048756856	-0.013517444	0.05334163	0.05206731	0.09665645	0.13568214	-0.04807578	0.043069657	0.061228726	0.08568933
0.022437083	-0.04089079	-0.047579363	0.044048246	0.017998202	0.104477495	0.061298527	0.051553246	-0.08358316	0.030162008	-0.00071545277	-0.019991525	0.06097812	0.028511588	0.05590399	0.07611583
-0.004818191	-0.03232341	0.115600616	-0.014781943	0.026611079	0.12780935	0.030823072	-0.012028344	-0.043654516	-0.0075459303	0.056430005	-0.070486	-0.088108785	-0.045508232	-0.021401415	-0.016260888
0.09414006	0.13083798	-0.110933185	-0.039683305	-0.017693385	-0.022169903	0.017938219	0.008956182	0.06926345	-0.0026387202	-0.011216093	0.014194643	0.028491462	0.038617313	0.007827683	0.077959426
0.04162603	-0.07227038	-0.019427784	0.08208566	-0.08564961	0.052490246	-0.056760337	-0.056474123	0.14875832	-0.037007865	-0.068719074	0.09290336	-0.04765214	-0.025887065	0.0075456384	-0.086539134
-0.01460115	-0.0070537343	0.012624562	-0.015162357	-0.001642162	-0.0983802	0.11781227	-0.017199095	0.090501525	-0.035239242	0.0041441144	-0.0030120984	0.04659036	-0.011426086	-0.0077232565	-0.058641225
-0.016730212	0.0052274424	-0.03348522	0.04697679	0.07444878	-0.04989695	-0.13135724	-0.032442693	0.005971472	0.12567076	0.037860725	0.03387241	-0.017235557	-0.08271378	0.086635366	0.04380937
-0.11186945	0.016696056	0.00334191	-0.0763427	-0.016628481	0.031099038	0.01438002	0.00691246	-0.015624781	0.00043000723	0.120800994	-0.02143038	0.05791656	-0.09667773	-0.04644376	-0.0115048215
